Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,label,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,tissue,create_date,version,Cultivar,Ecotype
SRR1970986,3-5 weeks,WGA,50,38709650,PRJNA269994,SAMN03462590,Plant,25375283,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992761,USA,North America,USA,Illumina HiSeq 2000,FRAG01217,FRAG01217A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01217,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970987,3-5 weeks,WGA,50,13925400,PRJNA269994,SAMN03462591,Plant,9211695,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992762,USA,North America,USA,Illumina HiSeq 2000,FRAG01218,FRAG01218A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01218,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970988,3-5 weeks,WGA,50,49571750,PRJNA269994,SAMN03462592,Plant,32236769,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992763,USA,North America,USA,Illumina HiSeq 2000,FRAG01219,FRAG01219A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01219,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970989,3-5 weeks,WGA,50,38602750,PRJNA269994,SAMN03462593,Plant,25183296,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992764,USA,North America,USA,Illumina HiSeq 2000,FRAG01220,FRAG01220A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01220,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970990,3-5 weeks,WGA,50,30937050,PRJNA269994,SAMN03462594,Plant,20226089,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992765,USA,North America,USA,Illumina HiSeq 2000,FRAG01221,FRAG01221A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01221,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970991,3-5 weeks,WGA,50,16450750,PRJNA269994,SAMN03462595,Plant,10832414,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992766,USA,North America,USA,Illumina HiSeq 2000,FRAG01222,FRAG01222A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01222,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1971057,3-5 weeks,WGA,50,74086650,PRJNA269994,SAMN03268113,Plant,53906945,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992833,USA,North America,USA,Illumina HiSeq 2000,FRAG00066,FRAG00066A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00066,SRP051357,Leaf,2015-04-13T16:25:00Z,1,Col-0 x Ler,
SRR1971058,3-5 weeks,WGA,50,144417250,PRJNA269994,SAMN03268114,Plant,104844716,UC DAVIS GENOME CENTER,public,"fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992834,USA,North America,USA,Illumina HiSeq 2000,FRAG00067,FRAG00067A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00067,SRP051357,Leaf,,,Col-0 x Ler,
SRR1971059,3-5 weeks,WGA,50,42397000,PRJNA269994,SAMN03268115,Plant,30498519,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992835,USA,North America,USA,Illumina HiSeq 2000,FRAG00068,FRAG00068A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00068,SRP051357,Leaf,2015-04-13T16:25:00Z,1,Col-0 x Ler,
SRR1971060,3-5 weeks,WGA,50,171626700,PRJNA269994,SAMN03268116,Plant,123962196,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992836,USA,North America,USA,Illumina HiSeq 2000,FRAG00069,FRAG00069A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00069,SRP051357,Leaf,2015-04-13T16:25:00Z,1,Col-0 x Ler,
SRR1971061,3-5 weeks,WGA,50,129859050,PRJNA269994,SAMN03268117,Plant,94277549,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992837,USA,North America,USA,Illumina HiSeq 2000,FRAG00071,FRAG00071A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00071,SRP051357,Leaf,2015-04-13T16:25:00Z,1,Col-0 x Ler,
SRR1971062,3-5 weeks,WGA,50,26283100,PRJNA269994,SAMN03268118,Plant,19315424,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992838,USA,North America,USA,Illumina HiSeq 2000,FRAG00072,FRAG00072A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00072,SRP051357,Leaf,2015-04-13T16:25:00Z,1,Col-0 x Ler,
SRR1971063,3-5 weeks,WGA,50,12625200,PRJNA269994,SAMN03268119,Plant,8955946,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992839,USA,North America,USA,Illumina HiSeq 2000,FRAG00073,FRAG00073A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00073,SRP051357,Leaf,2015-04-13T16:25:00Z,1,Col-0 x Ler,
SRR1971064,3-5 weeks,WGA,50,89409050,PRJNA269994,SAMN03268120,Plant,65127756,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992840,USA,North America,USA,Illumina HiSeq 2000,FRAG00074,FRAG00074A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00074,SRP051357,Leaf,2015-04-13T16:25:00Z,1,Col-0 x Ler,
SRR1971065,3-5 weeks,WGA,50,43734750,PRJNA269994,SAMN03268121,Plant,31937870,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992841,USA,North America,USA,Illumina HiSeq 2000,FRAG00075,FRAG00075A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00075,SRP051357,Leaf,2015-04-13T16:25:00Z,1,Col-0 x Ler,
SRR1971066,3-5 weeks,WGA,50,57588100,PRJNA269994,SAMN03268122,Plant,41960489,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992842,USA,North America,USA,Illumina HiSeq 2000,FRAG00076,FRAG00076A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00076,SRP051357,Leaf,2015-04-13T16:24:00Z,1,Col-0 x Ler,
SRR1971067,3-5 weeks,WGA,50,84943450,PRJNA269994,SAMN03268123,Plant,61800210,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992843,USA,North America,USA,Illumina HiSeq 2000,FRAG00078,FRAG00078A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00078,SRP051357,Leaf,2015-04-13T16:24:00Z,1,Col-0 x Ler,
SRR1971068,3-5 weeks,WGA,50,131955950,PRJNA269994,SAMN03268124,Plant,95524971,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992844,USA,North America,USA,Illumina HiSeq 2000,FRAG00079,FRAG00079A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00079,SRP051357,Leaf,2015-04-13T16:24:00Z,1,Col-0 x Ler,
SRR1971069,3-5 weeks,WGA,50,52873050,PRJNA269994,SAMN03268125,Plant,38587040,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992845,USA,North America,USA,Illumina HiSeq 2000,FRAG00081,FRAG00081A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00081,SRP051357,Leaf,2015-04-13T16:24:00Z,1,Col-0 x Ler,
SRR1971070,3-5 weeks,WGA,50,118158600,PRJNA269994,SAMN03268126,Plant,85676302,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992846,USA,North America,USA,Illumina HiSeq 2000,FRAG00082,FRAG00082A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00082,SRP051357,Leaf,2015-04-13T16:22:00Z,1,Col-0 x Ler,
SRR1971071,3-5 weeks,WGA,50,47327650,PRJNA269994,SAMN03268127,Plant,34510940,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992847,USA,North America,USA,Illumina HiSeq 2000,FRAG00083,FRAG00083A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00083,SRP051357,Leaf,2015-04-13T16:22:00Z,1,Col-0 x Ler,
SRR1971072,3-5 weeks,WGA,50,56691550,PRJNA269994,SAMN03268128,Plant,41383069,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992848,USA,North America,USA,Illumina HiSeq 2000,FRAG00084,FRAG00084A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00084,SRP051357,Leaf,2015-04-13T16:22:00Z,1,Col-0 x Ler,
SRR1971230,3-5 weeks,WGA,50,283247000,PRJNA269994,SAMN03268284,Plant,201612101,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX993006,USA,North America,USA,Illumina HiSeq 2000,FRAG00454,FRAG00454A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00454,SRP051357,Leaf,2015-04-13T16:08:00Z,1,Col-0 x Ler,
SRR1971231,3-5 weeks,WGA,50,19735300,PRJNA269994,SAMN03268285,Plant,14547036,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX993007,USA,North America,USA,Illumina HiSeq 2000,FRAG00456,FRAG00456A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00456,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971232,3-5 weeks,WGA,50,38834450,PRJNA269994,SAMN03268286,Plant,28422820,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX993008,USA,North America,USA,Illumina HiSeq 2000,FRAG00457,FRAG00457A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00457,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971233,3-5 weeks,WGA,50,27913950,PRJNA269994,SAMN03268287,Plant,20294726,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993009,USA,North America,USA,Illumina HiSeq 2000,FRAG00459,FRAG00459A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00459,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971234,3-5 weeks,WGA,50,331538850,PRJNA269994,SAMN03268288,Plant,235707253,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX993010,USA,North America,USA,Illumina HiSeq 2000,FRAG00460,FRAG00460A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00460,SRP051357,Leaf,2015-04-13T16:07:00Z,1,Col-0 x Ler,
SRR1971235,3-5 weeks,WGA,50,61133500,PRJNA269994,SAMN03268289,Plant,44378644,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993011,USA,North America,USA,Illumina HiSeq 2000,FRAG00461,FRAG00461A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00461,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971236,3-5 weeks,WGA,50,18752650,PRJNA269994,SAMN03268290,Plant,13805954,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX993012,USA,North America,USA,Illumina HiSeq 2000,FRAG00462,FRAG00462A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00462,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971237,3-5 weeks,WGA,50,319089250,PRJNA269994,SAMN03268291,Plant,227035490,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX993013,USA,North America,USA,Illumina HiSeq 2000,FRAG00463,FRAG00463A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00463,SRP051357,Leaf,2015-04-13T16:07:00Z,1,Col-0 x Ler,
SRR1971238,3-5 weeks,WGA,50,22012850,PRJNA269994,SAMN03268292,Plant,16288685,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX993014,USA,North America,USA,Illumina HiSeq 2000,FRAG00467,FRAG00467A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00467,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971239,3-5 weeks,WGA,50,69426600,PRJNA269994,SAMN03268293,Plant,50131896,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX993015,USA,North America,USA,Illumina HiSeq 2000,FRAG00468,FRAG00468A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00468,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971240,3-5 weeks,WGA,50,577608450,PRJNA269994,SAMN03268294,Plant,411087450,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX993016,USA,North America,USA,Illumina HiSeq 2000,FRAG00469,FRAG00469A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00469,SRP051357,Leaf,2015-04-13T16:08:00Z,1,Col-0 x Ler,
SRR1971241,3-5 weeks,WGA,50,42625500,PRJNA269994,SAMN03268295,Plant,31123910,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993017,USA,North America,USA,Illumina HiSeq 2000,FRAG00471,FRAG00471A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00471,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971242,3-5 weeks,WGA,50,287566050,PRJNA269994,SAMN03268296,Plant,205153577,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993018,USA,North America,USA,Illumina HiSeq 2000,FRAG00472,FRAG00472A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00472,SRP051357,Leaf,2015-04-13T16:07:00Z,1,Col-0 x Ler,
SRR1971243,3-5 weeks,WGA,50,554177500,PRJNA269994,SAMN03268297,Plant,394546802,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX993019,USA,North America,USA,Illumina HiSeq 2000,FRAG00473,FRAG00473A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00473,SRP051357,Leaf,2015-04-13T16:07:00Z,1,Col-0 x Ler,
SRR1971244,3-5 weeks,WGA,50,72531250,PRJNA269994,SAMN03268298,Plant,51851375,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX993020,USA,North America,USA,Illumina HiSeq 2000,FRAG00475,FRAG00475A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00475,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971245,3-5 weeks,WGA,50,51472050,PRJNA269994,SAMN03268299,Plant,37270146,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX993021,USA,North America,USA,Illumina HiSeq 2000,FRAG00476,FRAG00476A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00476,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971246,3-5 weeks,WGA,50,37568650,PRJNA269994,SAMN03268300,Plant,27248582,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX993022,USA,North America,USA,Illumina HiSeq 2000,FRAG00478,FRAG00478A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00478,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971247,3-5 weeks,WGA,50,45895100,PRJNA269994,SAMN03268301,Plant,33252459,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX993023,USA,North America,USA,Illumina HiSeq 2000,FRAG00480,FRAG00480A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00480,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971248,3-5 weeks,WGA,50,269583600,PRJNA269994,SAMN03268302,Plant,191554240,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX993024,USA,North America,USA,Illumina HiSeq 2000,FRAG00481,FRAG00481A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00481,SRP051357,Leaf,2015-04-13T16:07:00Z,1,Col-0 x Ler,
SRR1971249,3-5 weeks,WGA,50,149970250,PRJNA269994,SAMN03268303,Plant,106717609,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX993025,USA,North America,USA,Illumina HiSeq 2000,FRAG00482,FRAG00482A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00482,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971250,3-5 weeks,WGA,50,55809850,PRJNA269994,SAMN03268304,Plant,37717307,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX993026,USA,North America,USA,Illumina HiSeq 2000,FRAG00825,FRAG00825A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00825,SRP051357,Leaf,2015-04-13T16:06:00Z,1,Col-0 x Ler,
SRR1971251,3-5 weeks,WGA,50,86550500,PRJNA269994,SAMN03268305,Plant,58301937,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX993027,USA,North America,USA,Illumina HiSeq 2000,FRAG00828,FRAG00828A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00828,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971252,3-5 weeks,WGA,50,130560550,PRJNA269994,SAMN03268306,Plant,87467778,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX993028,USA,North America,USA,Illumina HiSeq 2000,FRAG00837,FRAG00837A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00837,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971253,3-5 weeks,WGA,50,3041800,PRJNA269994,SAMN03268307,Plant,2169916,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX993029,USA,North America,USA,Illumina HiSeq 2000,FRAG00838,FRAG00838A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00838,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971267,3-5 weeks,WGA,50,103116600,PRJNA269994,SAMN03268321,Plant,69485298,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX993043,USA,North America,USA,Illumina HiSeq 2000,FRAG00877,FRAG00877A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00877,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971268,3-5 weeks,WGA,50,13489550,PRJNA269994,SAMN03268322,Plant,9281565,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX993044,USA,North America,USA,Illumina HiSeq 2000,FRAG00879,FRAG00879A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00879,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971269,3-5 weeks,WGA,50,39350650,PRJNA269994,SAMN03268323,Plant,26757202,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX993045,USA,North America,USA,Illumina HiSeq 2000,FRAG00883,FRAG00883A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00883,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
SRR1971270,3-5 weeks,WGA,50,44982550,PRJNA269994,SAMN03268324,Plant,30373122,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX993046,USA,North America,USA,Illumina HiSeq 2000,FRAG00884,FRAG00884A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00884,SRP051357,Leaf,2015-04-13T16:04:00Z,1,Col-0 x Ler,
