Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Developmental_stage,Ecotype,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Experimental_Factor:_individual (exp),external_id,genotype,Individual,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism_part,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sample_name,SRA Study,Submitter_Id,ENA_first_public,ena_last_update,INSDC_center_alias,ena_first_public,ena_last_update,scientific_name
ERR7625195,WGS,300,1420659900,PRJEB49306,SAMEA11058041,ArrayExpress,485344618,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195775,Plate7_F8,SAMEA11058041,wild type genotype,Plate7_F8,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_F8_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058041,E-MTAB-11254:Plate7_F8,ERP133800,E-MTAB-11254:Plate7_F8,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625196,WGS,300,1853010600,PRJEB49306,SAMEA11058042,ArrayExpress,637930121,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195776,Plate7_F9,SAMEA11058042,wild type genotype,Plate7_F9,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_F9_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058042,E-MTAB-11254:Plate7_F9,ERP133800,E-MTAB-11254:Plate7_F9,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625197,WGS,300,1351282800,PRJEB49306,SAMEA11058043,ArrayExpress,448182801,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195777,Plate7_G1,SAMEA11058043,wild type genotype,Plate7_G1,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G1_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058043,E-MTAB-11254:Plate7_G1,ERP133800,E-MTAB-11254:Plate7_G1,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625198,WGS,300,1138315200,PRJEB49306,SAMEA11058044,ArrayExpress,399803907,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195778,Plate7_G10,SAMEA11058044,wild type genotype,Plate7_G10,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G10_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058044,E-MTAB-11254:Plate7_G10,ERP133800,E-MTAB-11254:Plate7_G10,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625199,WGS,300,1373924700,PRJEB49306,SAMEA11058045,ArrayExpress,464315564,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195779,Plate7_G11,SAMEA11058045,wild type genotype,Plate7_G11,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G11_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:40:00Z,1,SAMEA11058045,E-MTAB-11254:Plate7_G11,ERP133800,E-MTAB-11254:Plate7_G11,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625200,WGS,300,1889005200,PRJEB49306,SAMEA11058046,ArrayExpress,645179308,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195780,Plate7_G12,SAMEA11058046,wild type genotype,Plate7_G12,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G12_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058046,E-MTAB-11254:Plate7_G12,ERP133800,E-MTAB-11254:Plate7_G12,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625201,WGS,300,1301430600,PRJEB49306,SAMEA11058047,ArrayExpress,441872681,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195781,Plate7_G2,SAMEA11058047,wild type genotype,Plate7_G2,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G2_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058047,E-MTAB-11254:Plate7_G2,ERP133800,E-MTAB-11254:Plate7_G2,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625202,WGS,300,1174412100,PRJEB49306,SAMEA11058048,ArrayExpress,398436986,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195782,Plate7_G3,SAMEA11058048,wild type genotype,Plate7_G3,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G3_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058048,E-MTAB-11254:Plate7_G3,ERP133800,E-MTAB-11254:Plate7_G3,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625203,WGS,300,1540692900,PRJEB49306,SAMEA11058049,ArrayExpress,515804693,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195783,Plate7_G4,SAMEA11058049,wild type genotype,Plate7_G4,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G4_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058049,E-MTAB-11254:Plate7_G4,ERP133800,E-MTAB-11254:Plate7_G4,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625204,WGS,300,1354173300,PRJEB49306,SAMEA11058050,ArrayExpress,457938332,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195784,Plate7_G5,SAMEA11058050,wild type genotype,Plate7_G5,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G5_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058050,E-MTAB-11254:Plate7_G5,ERP133800,E-MTAB-11254:Plate7_G5,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625205,WGS,300,1366683300,PRJEB49306,SAMEA11058051,ArrayExpress,461793707,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195785,Plate7_G6,SAMEA11058051,wild type genotype,Plate7_G6,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G6_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058051,E-MTAB-11254:Plate7_G6,ERP133800,E-MTAB-11254:Plate7_G6,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625206,WGS,300,1431383100,PRJEB49306,SAMEA11058052,ArrayExpress,483301143,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195786,Plate7_G7,SAMEA11058052,wild type genotype,Plate7_G7,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G7_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058052,E-MTAB-11254:Plate7_G7,ERP133800,E-MTAB-11254:Plate7_G7,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625207,WGS,300,1202069400,PRJEB49306,SAMEA11058053,ArrayExpress,411879144,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195787,Plate7_G8,SAMEA11058053,wild type genotype,Plate7_G8,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G8_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058053,E-MTAB-11254:Plate7_G8,ERP133800,E-MTAB-11254:Plate7_G8,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625208,WGS,300,1421546100,PRJEB49306,SAMEA11058054,ArrayExpress,479379609,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195788,Plate7_G9,SAMEA11058054,wild type genotype,Plate7_G9,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_G9_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058054,E-MTAB-11254:Plate7_G9,ERP133800,E-MTAB-11254:Plate7_G9,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625209,WGS,300,1307260800,PRJEB49306,SAMEA11058055,ArrayExpress,452681778,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195789,Plate7_H1,SAMEA11058055,wild type genotype,Plate7_H1,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H1_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:40:00Z,1,SAMEA11058055,E-MTAB-11254:Plate7_H1,ERP133800,E-MTAB-11254:Plate7_H1,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625210,WGS,300,1652328000,PRJEB49306,SAMEA11058056,ArrayExpress,638702635,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195790,Plate7_H10,SAMEA11058056,wild type genotype,Plate7_H10,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H10_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058056,E-MTAB-11254:Plate7_H10,ERP133800,E-MTAB-11254:Plate7_H10,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625211,WGS,300,1345625700,PRJEB49306,SAMEA11058057,ArrayExpress,490992275,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195791,Plate7_H11,SAMEA11058057,wild type genotype,Plate7_H11,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H11_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-26T03:44:00Z,1,SAMEA11058057,E-MTAB-11254:Plate7_H11,ERP133800,E-MTAB-11254:Plate7_H11,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625212,WGS,300,1155594300,PRJEB49306,SAMEA11058058,ArrayExpress,422604430,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195792,Plate7_H2,SAMEA11058058,wild type genotype,Plate7_H2,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H2_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:40:00Z,1,SAMEA11058058,E-MTAB-11254:Plate7_H2,ERP133800,E-MTAB-11254:Plate7_H2,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625213,WGS,300,1025098500,PRJEB49306,SAMEA11058059,ArrayExpress,366180108,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195793,Plate7_H3,SAMEA11058059,wild type genotype,Plate7_H3,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H3_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058059,E-MTAB-11254:Plate7_H3,ERP133800,E-MTAB-11254:Plate7_H3,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625214,WGS,300,968741700,PRJEB49306,SAMEA11058060,ArrayExpress,371499655,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195794,Plate7_H4,SAMEA11058060,wild type genotype,Plate7_H4,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H4_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058060,E-MTAB-11254:Plate7_H4,ERP133800,E-MTAB-11254:Plate7_H4,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625215,WGS,300,1693887900,PRJEB49306,SAMEA11058061,ArrayExpress,670079810,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195795,Plate7_H5,SAMEA11058061,wild type genotype,Plate7_H5,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H5_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058061,E-MTAB-11254:Plate7_H5,ERP133800,E-MTAB-11254:Plate7_H5,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625216,WGS,300,1312066200,PRJEB49306,SAMEA11058062,ArrayExpress,474197833,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195796,Plate7_H6,SAMEA11058062,wild type genotype,Plate7_H6,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H6_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058062,E-MTAB-11254:Plate7_H6,ERP133800,E-MTAB-11254:Plate7_H6,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625217,WGS,300,1293976200,PRJEB49306,SAMEA11058063,ArrayExpress,474994078,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195797,Plate7_H7,SAMEA11058063,wild type genotype,Plate7_H7,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H7_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058063,E-MTAB-11254:Plate7_H7,ERP133800,E-MTAB-11254:Plate7_H7,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625218,WGS,300,1405566000,PRJEB49306,SAMEA11058064,ArrayExpress,524732334,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195798,Plate7_H8,SAMEA11058064,wild type genotype,Plate7_H8,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H8_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058064,E-MTAB-11254:Plate7_H8,ERP133800,E-MTAB-11254:Plate7_H8,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625219,WGS,300,1302315900,PRJEB49306,SAMEA11058065,ArrayExpress,474800459,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195799,Plate7_H9,SAMEA11058065,wild type genotype,Plate7_H9,MPIPZ,2022-06-14T16:16:51Z,2022-06-14T16:16:51Z,public,Illumina HiSeq 3000,Plate7_H9_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058065,E-MTAB-11254:Plate7_H9,ERP133800,E-MTAB-11254:Plate7_H9,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625220,WGS,300,1466294700,PRJEB49306,SAMEA11058066,ArrayExpress,541906914,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195800,Plate8_A1,SAMEA11058066,wild type genotype,Plate8_A1,MPIPZ,2022-06-14T16:16:52Z,2022-06-14T16:16:52Z,public,Illumina HiSeq 3000,Plate8_A1_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058066,E-MTAB-11254:Plate8_A1,ERP133800,E-MTAB-11254:Plate8_A1,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625221,WGS,300,986171700,PRJEB49306,SAMEA11058067,ArrayExpress,386168562,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195801,Plate8_A10,SAMEA11058067,wild type genotype,Plate8_A10,MPIPZ,2022-06-14T16:16:52Z,2022-06-14T16:16:52Z,public,Illumina HiSeq 3000,Plate8_A10_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058067,E-MTAB-11254:Plate8_A10,ERP133800,E-MTAB-11254:Plate8_A10,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625222,WGS,300,1312965300,PRJEB49306,SAMEA11058068,ArrayExpress,476535666,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195802,Plate8_A12,SAMEA11058068,wild type genotype,Plate8_A12,MPIPZ,2022-06-14T16:16:52Z,2022-06-14T16:16:52Z,public,Illumina HiSeq 3000,Plate8_A12_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058068,E-MTAB-11254:Plate8_A12,ERP133800,E-MTAB-11254:Plate8_A12,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625223,WGS,300,1158481800,PRJEB49306,SAMEA11058069,ArrayExpress,425230684,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195803,Plate8_A2,SAMEA11058069,wild type genotype,Plate8_A2,MPIPZ,2022-06-14T16:16:52Z,2022-06-14T16:16:52Z,public,Illumina HiSeq 3000,Plate8_A2_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058069,E-MTAB-11254:Plate8_A2,ERP133800,E-MTAB-11254:Plate8_A2,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625224,WGS,300,1342507800,PRJEB49306,SAMEA11058070,ArrayExpress,490629459,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195804,Plate8_A3,SAMEA11058070,wild type genotype,Plate8_A3,MPIPZ,2022-06-14T16:16:52Z,2022-06-14T16:16:52Z,public,Illumina HiSeq 3000,Plate8_A3_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058070,E-MTAB-11254:Plate8_A3,ERP133800,E-MTAB-11254:Plate8_A3,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625225,WGS,300,1160330700,PRJEB49306,SAMEA11058071,ArrayExpress,429407103,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195805,Plate8_A4,SAMEA11058071,wild type genotype,Plate8_A4,MPIPZ,2022-06-14T16:16:52Z,2022-06-14T16:16:52Z,public,Illumina HiSeq 3000,Plate8_A4_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:41:00Z,1,SAMEA11058071,E-MTAB-11254:Plate8_A4,ERP133800,E-MTAB-11254:Plate8_A4,2022-06-14,2022-06-14,MPIPZ,,,
ERR7625226,WGS,300,1560285900,PRJEB49306,SAMEA11058072,ArrayExpress,606799169,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195806,Plate8_A5,SAMEA11058072,wild type genotype,Plate8_A5,MPIPZ,2022-06-14T16:16:52Z,2022-06-14T16:16:52Z,public,Illumina HiSeq 3000,Plate8_A5_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-25T03:42:00Z,1,SAMEA11058072,E-MTAB-11254:Plate8_A5,ERP133800,E-MTAB-11254:Plate8_A5,2022-06-14,2022-06-14,MPIPZ,,,
